1e-07, 0.79887
1.35714e-07, 0.862749
1.71429e-07, 0.911339
2.07143e-07, 0.955294
2.42857e-07, 0.992509
2.78571e-07, 1.02107
3.14286e-07, 1.03806
3.5e-07, 1.04266
3.85714e-07, 1.03689
4.21429e-07, 1.02466
4.57143e-07, 1.01006
4.92857e-07, 0.997198
5.28571e-07, 0.989096
5.64286e-07, 0.986267
6e-07, 0.988676


