1e-07, 1.68944
1.35714e-07, 1.33013
1.71429e-07, 1.15629
2.07143e-07, 1.06622
2.42857e-07, 1.01966
2.78571e-07, 0.998375
3.14286e-07, 0.991103
3.5e-07, 0.991668
3.85714e-07, 0.995777
4.21429e-07, 1.00077
4.57143e-07, 1.00503
4.92857e-07, 1.00789
5.28571e-07, 1.00929
5.64286e-07, 1.00954
6e-07, 1.00896


